"Airline","Departure","Destination","distance_km"
"XQ","PAD","AYT","2390.295"
"SC","HGH","NNG","1484.662"
"U2","TXL","ALC","1913.241"
"MS","CMN","CAI","3683.733"
"SC","TNA","MIG","1295.574"
"ET","JFK","FRA","6189.438"
"OG","IXG","AMD","829.05"
"9C","SWA","ZHA","683.117"
"UA","ACV","SMF","332.608"
"3U","CSX","WNZ","749.46"
"PS","KBP","HER","1731.028"
"PB","YYT","YQX","198.866"
"X3","STR","XRY","1816.199"
"IB","DEN","LHR","7496.472"
"X3","FRA","FUE","3055.818"
"W6","LTN","PRG","1040.871"
"TK","ABV","IST","4163.466"
"AZ","CDG","GOA","700.5"
"6E","IDR","BOM","505.953"
"CZ","XIY","CKG","562.003"
"G8","HYD","CNN","667.183"
"TR","KUL","SIN","297.472"
"QF","LHR","SIN","10883.289"
"US","SJO","DFW","2865.842"
"7C","ICN","WEH","374.59"
"AF","CDG","CTA","1631.44"
"FR","NOC","EMA","510.953"
"VY","LIS","TFN","1324.172"
"GA","DPS","KOE","946.028"
"9W","BOM","JNB","6963.999"
"LH","FRA","DEL","6120.621"
"UA","DEN","ORF","2493.002"
"FL","MSY","BWI","1606.164"
"GS","XIY","AQG","888.405"
"ZI","ORY","BSK","1573.388"
"AA","BOS","MAD","5474.383"
"WS","LAS","YXE","1909.05"
"CZ","NBS","SHE","344.426"
"LH","MUC","GRY","2645.285"
"S4","LIS","SVQ","321.682"
"MU","TYN","CAN","1597.426"
"AA","GOT","LHR","1068.834"
"IA","BSR","IST","2071.676"
"TK","ADA","IST","737.843"
"3L","MUC","EBA","633.482"
"AS","PDX","MSO","670.181"
"FR","EDI","CPH","1000.64"
"LH","IST","FRA","1837.363"
"8V","AET","FAI","291.262"
"AF","CDG","LUX","273.417"
"NH","DLC","PEK","442.546"
"KL","AMS","TRD","1290.679"
"AA","PNS","MIA","852.929"
"Q8","COO","BZV","1852.727"
"EW","LAS","FRA","8963.477"
"VS","LHR","PEK","8153.296"
"CA","SHE","HGH","1297.875"
"EW","RHO","MUC","1878.692"
"WN","BWI","PBI","1425.098"
"X3","ZQW","PMI","1135.425"
"CA","BAR","WUH","1348.765"
"KA","HKG","NNG","591.061"
"ZI","OPO","ORY","1200.896"
"AA","SYD","DRW","3154.616"
"AA","PHX","PVR","1567.076"
"AB","FUE","NUE","3152.726"
"ET","MUC","FRA","299.078"
"AA","MIA","STI","1221.136"
"MH","KUL","NRT","5408.917"
"JT","PKU","JOG","1354.299"
"SX","BRN","IBZ","1023.131"
"FR","BLL","MLA","2247.472"
"EW","MUC","IBZ","1344.344"
"T3","EMA","ABZ","489.153"
"EP","RAS","BND","1289.982"
"MF","JJN","CSX","654.016"
"ET","APL","TET","614.297"
"FR","CIA","BUD","818.136"
"LH","FRA","SAN","9377.973"
"G8","AMD","JAI","525.502"
"BB","SJU","AXA","312.136"
"TO","EMA","RHO","2924.164"
"DE","LAS","MAN","8166.44"
"KN","WDS","PKX","914.175"
"AS","PDX","FAT","1008.921"
"CZ","NRT","SHE","1602.066"
"LG","BCN","LUX","979.772"
"IX","BOM","SHJ","1914.056"
"SG","DEL","JLR","667.81"
"AA","MAD","BOS","5474.383"
"US","DFW","CLE","1641.733"
"SV","FCO","JED","3362.61"
"CX","HKG","KHV","3469.282"
"HV","BLQ","EIN","885.247"
"K5","HNH","GST","40.516"
"US","MIA","IAD","1486.163"
"FS","DJE","CDG","1814.899"
"VA","PQQ","SYD","320.624"
"TO","RHO","MAN","3006.753"
"SL","DMK","CEI","675.982"
"XK","BIA","ORY","880.024"
"IL","DJJ","TMH","392.403"
"KL","AMS","CWL","565.673"
"SK","CPH","MAN","994.594"
"IW","SUB","SMQ","543.102"
"AA","DFW","ASE","1128.309"
"WN","SAN","BNA","2812.074"
"MF","TSN","XIY","924.639"
"MF","WUH","MIG","903.881"
"D7","ICN","KUL","4612.807"
"L6","COO","ABJ","708.648"
"AS","OAK","PDX","875.373"
"MH","KUL","FRA","9997.515"
"KE","ICN","OKJ","729.985"
"BK","TSN","XIY","924.639"
"TOM","MAN","RAK","2461.911"
"JL","NRT","OKA","1611.971"
"CA","RLK","PEK","753.164"
"JU","BEG","SJJ","192.245"
"VY","NTE","FCO","1247.174"
"EI","ARN","DUB","1624.751"
"CZ","KWE","CAN","742.42"
"RO","FCO","OTP","1162.487"
"IB","ALC","ORN","295.642"
"TK","BSL","ISL","1839.367"
"3U","CKG","DAD","1528.906"
"FI","KEF","SFB","5642.805"
"EW","PMI","NUE","1286.755"
"DL","JFK","BTV","429.176"
"G9","SHJ","TSE","3163.43"
"AF","ORY","LDE","643.448"
"US","MZT","DFW","1410.037"
"A7","GDL","SJD","723.245"
"LH","ZAD","MUC","545.627"
"8V","FAI","KBC","187.237"
"ZH","XIY","HGH","1192.509"
"TK","CUN","IST","10432.241"
"LX","JFK","ZRH","6309.469"
"QF","SIN","DXB","5846.663"
"EK","JNB","DXB","6413.101"
"CG","TFI","PNP","114.505"
"AA","TOL","CLT","751.182"
"WN","JAX","BWI","1068.032"
"GS","SWA","YIW","733.563"
"AK","KUL","CAN","2612.721"
"AY","HEL","IVL","929.037"
"4O","CUN","HAV","509.168"
"WF","BGO","HOV","214.717"
"AI","DEL","KUU","368.11"
"QS","PMI","PRG","1480.162"
"TG","LHR","ARN","1462.538"
"FR","NYO","TSF","1495.131"
"GX","NNG","FOC","1221.561"
"XY","JED","CMN","4747.447"
"GQ","SKG","LXS","203.678"
"RI","JOG","PKU","1354.299"
"P9","LIM","IQT","1007.115"
"TK","ISL","ICN","7937.088"
"MF","YCU","TSN","715.275"
"SC","INC","PEK","926.853"
"NS","TSN","CGO","599.456"
"LH","MUC","CFU","1168.901"
"GS","HAK","WUH","1263.505"
"IB","BAH","LHR","5093.739"
"A3","NUE","SKG","1364.633"
"BB","PUJ","SJU","249.428"
"IB","MAD","SJO","8500.107"
"Y4","GDL","MTY","669.963"
"EK","CAI","DXB","2415.445"
"HG","HER","GRZ","1528.106"
"B6","JAX","SJU","2073.481"
"LX","ZRH","GRZ","522.785"
"ZL","MEL","SYD","705.402"
"EI","LPA","ORK","2720.004"
"SC","KWE","WDS","781.343"
"QS","ZTH","PRG","1470.704"
"EN","LIN","FRA","512.907"
"B6","BOS","DEN","2815.731"
"QZ","JHB","BDO","1044.055"
"LG","RAK","LUX","2327.374"
"ZH","NNG","HFE","1360.619"
"FR","IBZ","CIA","1004.364"
"CA","TYN","HGH","1102.123"
"US","LHR","DFW","7627.239"
"L6","BKO","COO","1324.812"
"KN","BFJ","NAY","1717.635"
"KM","FRA","MLA","1646.654"
"AI","CMB","BOM","1525.785"
"9K","MVY","ACK","48.82"
"UX","MAD","BCN","482.93"
"G9","SHJ","AJF","1596.973"
"HV","EIN","BCN","1156.62"
"ZB","MAN","VCE","1366.798"
"MU","SIN","NNG","2406.522"
"W3","DKR","COO","2361.792"
"FR","EDI","LUX","952.083"
"SC","HGH","DLC","976.647"
"JT","MKW","AMQ","732.542"
"CZ","CAN","CSX","533.438"
"HU","HAK","NNG","380.146"
"KE","ICN","GUM","3227.242"
"PS","KBP","CPH","1349.1"
"2P","MNL","TUG","356.799"
"EI","ZRH","DUB","1237.318"
"OK","KEF","PRG","2653.254"
"JL","KUL","NRT","5408.917"
"NT","LPA","PMI","2109.116"
"HU","CIH","HAK","1832.413"
"QG","SUB","KOE","1235.542"
"L6","BKO","NKC","1072.715"
"US","FCO","JFK","6865.702"
"FCC","BNE","NAA","457.307"
"CGZ","KWE","FOC","1284.059"
"TO","MAN","REU","1381.498"
"DL","CDG","JFK","5833.65"
"LJ","ICN","FUK","563.319"
"MU","LYI","PKX","526.947"
"TT","MCY","MEL","1453.922"
"MH","KUL","BNE","6439.559"
"HV","AMS","ALC","1613.152"
"AT","RAK","NTE","1813.144"
"HU","TXL","ARN","838.773"
"6E","BOM","JDH","796.639"
"DL","AUA","JFK","3150.364"
"DL","PDX","JFK","3938.866"
"AF","RAK","TLS","1570.015"
"ZH","XMN","NTG","882.028"
"US","MFE","DFW","756.293"
"CZ","CKG","DLC","1707.23"
"ZH","PEK","XIY","933.541"
"UK","DEL","HYD","1267.684"
"UA","DEN","MRY","1540.77"
"KL","LOS","AMS","5086.794"
"AZ","FCO","LCY","1420.761"
"FU","TSN","XIY","924.639"
"KL","SHE","XIY","1514.623"
"U2","BSL","ALC","1225.097"
"UA","DEN","SUN","895.148"
"OK","MSQ","PRG","1030.201"
"TV","XNN","SHE","1929.995"
"3O","RAK","CDG","2128.629"
"QB","THR","IFN","330.594"
"OC","FUJ","NGS","104.819"
"DD","DMK","NTG","2891.432"
"US","DFW","PSP","1808.369"
"6E","BOM","GOI","424.802"
"FR","PDV","HHN","1610.277"
"JT","BPN","KJT","1128.81"
"F9","CDR","DEN","356.139"
"CZ","KWE","WNZ","1396.892"
"AA","CLT","SDF","539.286"
"FR","EMA","RIX","1670.391"
"U2","BSL","NTE","689.596"
"ZH","CGO","HGH","781.29"
"O6","FOR","JDO","391.412"
"MU","HDG","BAV","591.066"
"U2","BSL","KEF","2576.103"
"CZ","HGH","PEK","1149.54"
"GA","DPS","KNO","2270.793"
"IB","CUZ","JUL","287.857"
"MF","XNN","WUH","1292.953"
"ZH","CAN","NTG","1224.699"
"SK","TRF","CPH","421.952"
"UL","CMB","VTZ","1226.707"
"VS","LHR","HAV","7483.734"
"ZH","XIY","HFE","849.033"
"LO","AJR","ARN","663.95"
"AC","FRA","JED","4131.674"
"LH","MUC","STR","192.497"
"F9","LBL","DDC","118.786"
"UK","DEL","CCU","1312.68"
"MF","FOC","CDG","9616.612"
"X3","TXL","FUE","3487.448"
"MU","WUX","DLC","836.844"
"4U","CFU","STR","1319.779"
"UL","HRI","JED","4819.918"
"TK","YEI","DIY","954.451"
"AA","PHX","BOS","3693.775"
"VS","LHR","BOM","7213.041"
"CA","CGO","CKG","862.449"
"XW","DMK","SHE","3791.092"
"SA","CPT","HLA","1265.103"
"ET","LFW","BKO","1232.907"
"TO","MPL","PMI","458.932"
"TO","ORN","MPL","967.149"
"X3","GPA","FRA","1668.255"
"AP","TRN","CTA","1058.712"
"9C","HFE","ZHA","1361.889"
"HU","HAK","XNN","2018.588"
"VY","ALC","CWL","1474.423"
"6E","BOM","IDR","505.953"
"HU","PEK","UYN","631.94"
"NF","SON","TOH","250.053"
"M5","RCE","DHB","10.19"
"FR","PMI","BLL","1861.149"
"7F","YVQ","YEV","445.348"
"AI","BLR","FRA","7401.64"
"AC","YYT","LHR","3715.791"
"CZ","XNN","CSX","1398.755"
"AF","FCO","TLS","910.732"
"CX","HKG","CKG","1098.077"
"JD","XIY","KWE","898.982"
"F9","GEG","DEN","1342.92"
"QF","MEL","DPO","411.966"
"W6","NYO","BUD","1272.538"
"HF","SPY","ABJ","308.264"
"OZ","ICN","HGH","977.618"
"SA","PLZ","JNB","908.229"
"AI","MEL","DEL","10191.76"
"US","DFW","DSM","1005.602"
"RI","SIN","DPS","1671.498"
"PN","JJN","CGO","1174.096"
"DE","FUE","FRA","3055.818"
"3G","LOS","DKR","2446.227"
"ZB","LTN","FCO","1470.402"
"BA","LHR","GOT","1068.834"
"AA","CLT","CUN","1679.46"
"FL","SAN","DEN","1371.324"
"SJ","SUB","MDC","1673.11"
"QF","RMA","BNE","440.296"
"EF","COQ","ULN","586.994"
"US","JFK","CLT","870.529"
"U2","AMS","MAN","486.718"
"ET","NDJ","KRT","1929.205"
"CZ","WUH","YIW","582.783"
"KL","AMS","MAN","486.718"
"YI","NEV","SJU","386.34"
"LS","MAN","FCO","1677.427"
"KA","HKG","CKG","1098.077"
"CA","PEK","BAV","560.938"
"HM","SEZ","JNB","3756.415"
"OZ","PEK","GMP","926.958"
"SK","LHR","SVG","909.189"
"IB","LHR","PHX","8462.885"
"9K","SDY","BIL","392.856"
"FR","EDI","TLS","1410.745"
"TF","GOT","SDL","611.635"
"VY","VGO","BCN","893.342"
"U2","TXL","CDG","850.498"
"CA","PEK","HLH","809.497"
"OD","LGK","PEN","129.855"
"CZ","HGH","CGO","781.29"
"AY","AMS","HEL","1521.304"
"DL","PLS","JFK","2102.661"
"LI","SLU","POS","382.652"
"LH","PEK","FRA","7787.378"
"LH","MUC","PRG","264.563"
"US","SPS","DFW","181.495"
"FA","CPT","JNB","1271.068"
"VT","AHE","XMH","20.16"
"SM","SSH","EVN","1634.536"
"EW","MUC","NAP","853.587"
"SC","TNA","KWE","1510.305"
"AF","NKC","CKY","1003.784"
"FR","LPA","TSF","3121.077"
"CZ","WNZ","CGQ","1839.721"
"AA","CLT","SJD","3083.554"
"EK","DXB","BNE","11979.189"
"LX","BSL","FCO","743.336"
"CA","PEK","WDS","975.147"
"DL","SAV","JFK","1155.472"
"AA","SJU","DOM","594.432"
"SE","PUJ","NTE","6760.363"
"PX","BUA","RAB","281.084"
"MF","AMS","XMN","9317.19"
"G8","AMD","PNQ","517.353"
"CZ","CKG","WUH","736.159"
"NHG","FLN","CWB","246.084"
"OS","MUC","GRZ","312.671"
"SU","KHV","ICN","1418.056"
"IY","ADE","CAI","2379.276"
"TCX","MAN","LPA","3024.393"
"SF","ORN","AZR","866.77"
"NV","AWZ","DXB","935.305"
"9C","CAN","SJW","1660.813"
"KC","PEK","TSE","3652.085"
"CA","CKG","CAN","965.641"
"UR","SCW","UTS","426.75"
"CX","BOM","HKG","4271.902"
"GA","SIN","JOG","1241.895"
"FR","KUN","MLA","2248.101"
"6E","BLR","PAT","1579.633"
"FR","LTN","AHO","1414.047"
"UA","IAD","DAY","590.49"
"SK","VNO","CPH","809.243"
"AA","PHX","STL","2026.818"
"AR","MDZ","AEP","978.594"
"G4","LAS","CID","2118.652"
"KY","DAT","CGO","616.903"
"RO","OTP","WAW","924.673"
"LH","BCN","MUC","1094.63"
"AI","RAJ","DEL","941.575"
"CGZ","KWE","BHY","610.756"
"CA","FRA","CPH","678.651"
"W6","SKP","FKB","1298.295"
"TA","HAV","SAL","1272.218"
"CZ","LZH","CAN","407.778"
"EP","PGU","SYZ","240.571"
"AR","EZE","BPS","2814.305"
"KA","OKA","HKG","1456.67"
"LI","GND","POS","164.123"
"CZ","CAN","CGD","636.407"
"FR","ALC","NOC","1847.821"
"EK","SYD","DXB","12043.88"
"3U","XIY","HRB","1932.488"
"MP","MIA","AMS","7442.816"
"ZH","PEK","WUX","1015.41"
"AF","JFK","LHR","5539.644"
"WN","BNA","LAS","2548.862"
"LO","WAW","DEL","5262.285"
"AA","AVL","CLT","147.125"
"AY","HEL","CKG","6723.527"
"AI","BOM","TRV","1257.707"
"AA","MIA","LAS","3494.154"
"BA","MAD","MIA","7107.252"
"KN","RLK","PKX","752.301"
"AA","MIA","LHR","7108.929"
"FU","XIY","JUH","932.406"
"9W","BOM","BLR","834.163"
"CA","PEK","BUD","7328.772"
"SV","MED","ESB","1841.485"
"LH","FRA","MIA","7763.553"
"HU","XMN","PEK","1733.528"
"US","TLH","MIA","648.395"
"CZ","YIW","HKG","992.991"
"AZ","BGY","FCO","476.375"
"LY","MUC","MAD","1496.97"
"AF","BKO","CDG","4169.838"
"AC","PDX","YYC","881.672"
"U2","LTN","INV","672.847"
"UA","BWI","LGA","297.417"
"FR","BUD","SVQ","2330.838"
"D7","PEK","KUL","4413.474"
"S7","IKT","CAN","3299.132"
"HU","SHE","TYN","1023.68"
"OD","KBR","PEN","243.108"
"G8","GAU","CCU","498.312"
"US","MUC","JNB","8444.34"
"LA","SCL","JFK","8237.799"
"CZ","CSX","XNN","1398.755"
"B6","PWM","JFK","439.896"
"S2","DEL","JAI","231.699"
"F9","CUN","CLE","2314.392"
"VB","LAP","MTY","1051.039"
"JD","XIY","DYG","615.35"
"AZ","VCE","TLS","894.321"
"MF","FOC","XMN","218.543"
"SU","HER","LED","2744.61"
"SJ","JOG","BPN","1018.878"
"ET","PRG","FRA","406.055"
"DL","DFW","YYC","2451.197"
"AI","HKG","DEL","3746.398"
"AT","CMN","NAP","2104.872"
"SV","ULH","JED","543.869"
"BA","LHR","ORY","366.539"
"T3","SYY","ABZ","270.11"
"AF","DRS","LCY","952.413"
"G4","PVU","OAK","948.429"
"IG","NUE","OLB","964.001"
"W6","PRG","TLV","2634.624"
"BE","EDI","EXT","579.955"
"TW","CJU","NRT","1294.301"
"LX","SKP","ZRH","1198.298"
"6E","CCU","DAC","239.166"
"UQ","NAO","WNZ","1458.122"
"CA","SJW","CKG","1206.217"
"U6","EVN","LED","2396.069"
"4Y","CYF","BET","151.39"
"UA","FCA","DEN","1209.841"
"TO","TNG","ORY","1596.168"
"TM","VXC","TET","360.089"
"PS","EVN","KBP","1545.457"
"SC","NNG","TNA","1806.853"
"UX","BCN","PMI","201.967"
"QZ","DPS","KUL","1964.367"
"ZH","XMN","PEK","1733.528"
"AA","MEL","BNE","1380.854"
"CZ","SWA","CSX","611.295"
"TM","INH","JNB","764.215"
"AK","BDO","KUL","1254.742"
"OZ","ICN","TNA","820.834"
"AR","RGL","AEP","2086.912"
"G4","SFB","YNG","1388.979"
"IB","ORY","TFN","2760.784"
"WS","YYC","PSP","1932.42"
"MU","DLC","XIY","1244.233"
"WJ","EPA","COR","637.011"
"LH","FRA","BOM","6568.891"
"SK","LUX","CPH","795.483"
"FR","LTN","VNO","1723.88"
"CZ","NNG","TNA","1806.853"
"CA","WUH","XIY","653.301"
"FR","ALC","SVQ","478.098"
"W6","BEG","EIN","1327.305"
"SV","JED","MAD","4515.802"
"LH","FRA","IAD","6550.63"
"KC","KUL","ALA","5130.461"
"MF","XMN","SIN","2993.246"
"A3","SKG","CDG","1859.686"
"US","PHX","CUN","2830.413"
"PY","AUA","MIA","1828.109"
"AZ","PMO","FCO","409.481"
"OZ","DAD","ICN","2980.968"
"AZ","PMO","CDG","1470.935"
"WN","SMF","PDX","770.965"
"SC","XMN","TYN","1557.776"
"FG","KDH","JED","2860.244"
"EK","DXB","LUN","5372.709"
"HV","RTM","IBZ","1474.054"
"UA","DEN","COU","1076.348"
"7H","KLG","ANI","42.559"
"EW","PMI","DRS","1545.885"
"G4","TOL","SFB","1443.149"
"KA","PEN","HKG","2393.232"
"CA","LYI","SHE","855.848"
"FR","LIS","CFE","1274.848"
"FR","EDI","KUN","1723.227"
"AZ","LIM","AMS","10519.913"
"FR","PFO","KUN","2342.684"
"AF","ABJ","BKO","921.397"
"V7","BIA","TLS","669.843"
"FL","DEN","BWI","2393.546"
"SQ","SGN","SIN","1093.017"
"OU","PUY","ZAG","192.58"
"TP","OPO","LCY","1320.77"
"MU","CKG","WUH","736.159"
"AD","VCP","GYN","741.696"
"UA","SMF","DEN","1459.757"
"PS","HEL","KBP","1169.463"
"SG","COK","HYD","817.06"
"PZ","ASU","AGT","270.095"
"GL","QUW","JNN","51.271"
"OZ","MNL","PUS","2431.011"
"G4","HTS","SFB","1073.217"
"LX","PRG","ZRH","510.65"
"VY","PMI","XRY","829.857"
"GS","HFE","FOC","689.462"
"AR","FMA","AEP","928.262"
"AA","CLL","DFW","264.458"
"UA","SYR","IAD","476.925"
"MS","CAI","KWI","1601.906"
"KL","YEG","YMM","401.023"
"LX","ZRH","CTA","1232.477"
"AK","CAN","KUL","2612.721"
"JT","PKY","SUB","587.305"
"US","ORF","DFW","1947.357"
"DY","ALC","CPH","2164.54"
"GX","NNG","MIG","1037.741"
"VY","PMI","ZAZ","396.319"
"FR","BCN","EDI","1676.569"
"AB","FRA","HEL","1537.938"
"DE","PDX","FRA","8387.352"
"VS","MSY","JFK","1901.49"
"ST","AYT","FRA","2297.866"
"US","PLS","DFW","2731.912"
"AZ","EVN","CDG","3409.618"
"SK","TRD","LPA","4378.873"
"DE","ZNZ","FRA","6917.239"
"DD","NNG","CNX","1048.573"
"0B","OTP","CTA","1214.027"
"CN","HRB","PEK","999.134"
"KU","JED","KWI","1218.56"
"AZ","AMS","KRS","688.311"
"KS","DLG","ANC","527.103"
"EW","PMI","FMO","1449.792"
"AY","MAD","JFK","5762.18"
"CZ","SWA","NNG","858.554"
"AZ","MRS","BIA","360.343"
"WS","MSY","MIA","1084.593"
"VN","SGN","TBB","382.952"
"7P","GHE","PAC","165.048"
"IB","PMO","BCN","1002.685"
"2N","ARN","JKG","306.205"
"MU","DLC","NRT","1699.921"
"BX","NRT","PUS","1038.144"
"FZ","DXB","IFN","900.477"
"AF","EDI","CWL","506.307"
"AF","PMI","CDG","1052.132"
"LX","ZRH","CPH","949.618"
"SV","MED","DXB","1580.358"
"CZ","BHY","CSX","838.648"
"DD","ZYI","DMK","1658.845"
"DJ","ASE","LAS","808.197"
"WS","YXE","YFI","630.305"
"OK","CPH","PRG","622.808"
"HU","HKG","FOC","708.967"
"W6","KTW","CTA","1481.027"
"EY","BEG","ARN","1657.154"
"CD","AMS","HRG","3689.089"
"MH","SZB","LGK","408.929"
"LH","LHR","YEG","6809.38"
"IB","LPA","SVQ","1377.538"
"KE","ICN","BCN","9594.227"
"3U","YIH","CKG","474.422"
"V7","SXB","PMO","1233.158"
"QN","CDG","EVN","3409.618"
"UX","LPA","SCQ","1778.205"
"FR","DUB","TLS","1223.78"
"DL","LGA","YOW","526.036"
"SK","SKG","CPH","1840.915"
"OC","NGS","FUJ","104.819"
"FL","BWI","BNA","943.646"
"VY","FCO","CDG","1100.694"
"AZ","CDG","JFK","5833.65"
"AZ","AMS","CPH","633.385"
"G8","BOM","CCU","1665.49"
"LS","BUD","EDI","1812.784"
"QG","BDO","JOG","330.064"
"AY","LJU","HEL","1710.934"
"AM","HMO","CUL","597.764"
"SK","CPH","HKG","8651.282"
"FR","DUB","TSF","1581.026"
"EI","DUB","NAP","2074.304"
"ZH","XIY","CKG","562.003"
"LO","LUX","WAW","1071.175"
"AY","PRG","HEL","1319.828"
"SV","DEL","JED","3879.718"
"SK","EDI","SVG","629.379"
"4B","ABQ","SVC","303.078"
"MU","ZHA","LZO","985.325"
"BA","EZE","LHR","11136.564"
"GS","CSX","LYI","906.847"
"CZ","KWE","FOC","1284.059"
"CG","GKA","LAE","157.102"
"UL","CMB","BOM","1525.785"
"ZL","BHS","SYD","153.212"
"Q9","YGV","YPN","69.216"
"HU","PEK","CIH","522.456"
"EI","DUB","ALC","1739.149"
"TO","ETM","ORY","3472.657"
"Y8","GYN","CGB","744.525"
"CZ","CSX","CAN","533.438"
"DY","CPH","VCE","1124.672"
"AA","ANU","MIA","2139.203"
"9K","MWA","STL","162.136"
"AC","YYC","PHX","1972.619"
"CZ","PEN","CAN","2448.742"
"FI","KEF","BLL","1967.381"
"J4","UYL","KRT","909.482"
"2M","BZE","SPR","54.878"
"SC","ZHA","XMN","877.66"
"KE","FRA","ICN","8543.151"
"SV","HYD","JED","4136.559"
"AY","OTP","TXL","1291.042"
"AB","TXL","VCE","787.356"
"AA","CPH","LHR","979.611"
"3U","CKG","TSN","1432.33"
"JT","BDO","BDJ","883.818"
"SK","PUY","ARN","1662.686"
"KL","XIY","SHE","1514.623"
"AS","SAN","PAE","1740.475"
"KL","AMS","TRN","817.999"
"IB","MAD","ORY","1030.331"
"VS","EDI","LHR","533.53"
"SV","JNB","JED","5445.689"
"ET","JIJ","DIR","120.49"
"FR","RHO","KUN","2086.04"
"AS","PVR","SAN","1786.594"
"TK","BCN","SAW","2272.833"
"FR","ORK","EMA","498.74"
"CA","PEK","WAW","6943.802"
"CA","HKG","TSN","1897.924"
"G4","PHF","SFB","1028.643"
"JQ","AVV","SYD","755.534"
"SK","TRD","BOO","452.668"
"6E","AMD","PNQ","517.353"
"BA","FCO","LHR","1443.887"
"EK","MAD","DXB","5648.83"
"UA","CAE","IAD","645.774"
"JD","WUH","XMN","793.829"
"KL","AMS","PBM","7524.421"
"CA","WUH","KWE","862.854"
"TD","EVN","PRG","2587.129"
"FR","TRN","CTA","1058.712"
"CA","DLC","CGO","844.99"
"CZ","DLC","ICN","460.182"
"8R","RGA","RGL","263.15"
"WF","TOS","TRD","775.817"
"W6","ZAZ","OTP","2214.854"
"WJ","EPA","MDZ","961.619"
"SQ","BCN","SIN","10899.375"
"CZ","CAN","FRA","9019.891"
"CT","LIN","LUX","518.589"
"DL","MKE","CVG","511.107"
"MU","CAN","PEK","1881.035"
"AR","BRC","EZE","1308.981"
"MI","BDO","SIN","999.854"
"JT","JOG","BTH","1213.055"
"UL","SGN","CMB","2966.323"
"9W","HYD","RJA","360.22"
"MS","NRT","CAI","9592.929"
"LO","PRG","WAW","521.012"
"OD","KUL","LGK","455.028"
"AA","DFW","BHM","959.05"
"BC","IBR","FUK","953.038"
"BB","DOM","SJU","594.432"
"ZH","CAN","HRB","2733.84"
"SU","FCO","LED","2351.48"
"VY","LPA","ALC","1793.641"
"UA","ATY","PIR","254.64"
"DY","CPH","EDI","1000.64"
"AA","CLT","SGF","1138.035"
"BA","MIA","LHR","7108.929"
"TK","MLX","IST","856.884"
"ZH","XIY","INC","511.25"
"TOM","LPA","MAN","3024.393"
"KC","TSE","KZO","827.144"
"MJ","TRV","CMB","357.13"
"AA","CUN","PHX","2830.413"
"AA","LBB","DFW","452.859"
"TK","OPO","IST","3104.159"
"IB","MAD","KBP","2873.289"
"CA","OKA","PEK","1852.384"
"SK","LPA","GOT","3945.051"
"5J","KUL","MNL","2489.881"
"UA","DEN","BOS","2815.731"
"DL","MIA","FCO","8329.167"
"UA","CLE","STL","782.602"
"JD","HAK","CKG","1153.883"
"WN","STL","TUL","563.359"
"SA","JNB","MUC","8444.34"
"LX","STR","ZRH","145.114"
"US","HSV","CLT","535.468"
"WN","PHX","BNA","2326.328"
"AF","MRS","CDG","652.819"
"SQ","SUB","SIN","1376.148"
"CA","XNN","XIY","649.802"
"LN","MRA","BEN","490.629"
"VB","MTY","CUL","749.297"
"ZH","TSN","HRB","1027.0"
"AI","TRV","BLR","531.35"
"AF","SXB","FCO","831.476"
"BE","EMA","AMS","415.665"
"IB","LHR","MAD","1245.95"
"VN","SGN","FUK","3504.264"
"TP","BJL","LIS","2924.325"
"G5","TSN","JNG","435.142"
"UL","CMB","FCO","7629.682"
"SK","ARN","MLA","2657.452"
"KL","BAH","KWI","420.423"
"7H","SMK","UNK","78.333"
"JL","OKA","NRT","1611.971"
"IR","SYZ","AWZ","417.865"
"BL","BMV","SGN","260.448"
"F9","DDC","DEN","469.787"
"5U","GUA","SAL","203.343"
"VN","ICN","SGN","3562.69"
"CA","HGH","DLC","976.647"
"FR","PIK","PMI","1855.211"
"TM","VNX","INH","206.83"
"U2","MAN","MUC","1130.047"
"S4","PDL","OPO","1508.538"
"VY","EDI","BCN","1676.569"
"I2","CDG","MAD","1064.513"
"UA","DEN","FCA","1209.841"
"3S","FRA","BOM","6568.891"
"SG","BOM","AMD","444.16"
"KN","FUO","XFN","1011.144"
"EK","FRA","DXB","4843.207"
"QS","PRG","FRA","406.055"
"GS","SWA","NNY","1115.169"
"KO","SCW","PEE","505.802"
"UA","SNA","DEN","1359.686"
"LA","FRA","MAD","1422.051"
"AZ","LIS","BLQ","1807.427"
"AS","SNA","PDX","1384.545"
"LA","AEP","UAQ","988.985"
"GS","DLC","XIY","1244.233"
"9M","YWL","YQZ","98.665"
"3K","KUL","SIN","297.472"
"SU","LED","KZN","1216.845"
"FR","LIS","OPO","277.012"
"SK","ALC","GOT","2348.238"
"SC","TNA","SHE","757.241"
"BA","YYC","LHR","7014.965"
"CZ","NAO","CAN","1084.124"
"CA","WNZ","SHE","1545.018"
"AI","BOM","IST","4834.631"
"LN","MRA","IST","1570.282"
"LY","TLV","MAN","3785.06"
"SQ","SIN","TRV","3100.348"
"OK","ALA","PRG","4700.137"
"ZH","WUH","NNG","1088.498"
"US","DFW","FAT","2109.097"
"US","ONT","DFW","1908.342"
"SK","CPH","LUX","795.483"
"S2","VTZ","CCU","773.105"
"DY","BCN","TRF","2068.901"
"RY","TYN","INC","584.658"
